"","BabProtein","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","eggNOG_OGs","Preferred_name","ortho_gene"
"5930","XP_009206854","MAP1B",3.24013297147639,-0.305046212265842,0.219683856409002,-1.38856908856295,0.164963822466985,0.25089058811978,FALSE,"3J5JS","MAP1B","MAP1B_3J5JS"
"5933","XP_009206947","THBS4",1.42233624188641,0.271601476178701,0.331514455913755,0.819274910441188,0.41262958381918,0.5330124541281,FALSE,"3J3XM","THBS4","THBS4_3J3XM"
"5934","XP_009206948","SERINC5",385.81147078422,-0.372960910320457,0.0484297346830518,-7.70107275543213,1.34928634082688e-14,6.1736385577216e-14,TRUE,"3J4CR","SERINC5","SERINC5_3J4CR"
"5935","XP_009207019","CETN3",72.4584870823864,-0.0774159227293736,0.0547355580993597,-1.41436253538957,0.157255484303077,0.240732803516912,FALSE,"3J5F8","CETN3","CETN3_3J5F8"
"5939","XP_009207159","REEP5",1692.78520287688,0.67713869448907,0.0334883034516122,20.220155239201,6.50780477626148e-91,1.42932006927614e-89,TRUE,"3JETW","REEP5","REEP5_3JETW"
"5940","XP_009207177","TMED7",695.342394494005,0.373619167949551,0.0362658720284064,10.3022248481135,6.88502010096988e-25,4.48815248560628e-24,TRUE,"3J5MR","TMED7","TMED7_3J5MR"
"5946","XP_009207327","CCNI2",7.60571981964489,0.351532239817744,0.149564363664836,2.35037432182378,0.0187545399112589,0.0359708335448173,TRUE,"3JDTS","CCNI2","CCNI2_3JDTS"
"5948","XP_009207383","TIFAB",28.7190652637889,1.06961608946865,0.145797574147859,7.336309233677,2.19564393949431e-13,9.51153273607308e-13,TRUE,"3JD0V","TIFAB","TIFAB_3JD0V"
"5953","XP_009207539","PCDH12",35.9947741382001,0.300107664309633,0.0708589179469551,4.23528432277633,2.28262700691783e-05,6.18344342634914e-05,TRUE,"3JCV5","PCDH12","PCDH12_3JCV5"
"5954","XP_009207644","PDGFRB",6.53956307505478,-1.64244233272385,0.227798560948269,-7.21006456707528,5.59253525645887e-13,2.3781984477992e-12,TRUE,"3JADD","PDGFRB","PDGFRB_3JADD"
"5959","XP_009207712","MFAP3",496.352922293605,0.156573288949978,0.0279605154216046,5.59979981016359,2.1459948352746e-08,7.19009254262816e-08,TRUE,"3JAXS","MFAP3","MFAP3_3JAXS"
"5962","XP_009207779","SLU7",736.632359775848,0.13103420113859,0.0294060325444706,4.45603129019282,8.34908513623444e-06,2.34423047286008e-05,TRUE,"3J2QI","SLU7","SLU7_3J2QI"
"5963","XP_009207802","PANK3",432.840573856906,-0.0605835797944673,0.0374317473300891,-1.61850792751446,0.105553179768542,0.17038809175956,FALSE,"3JC0J","PANK3","PANK3_3JC0J"
"5965","XP_009207834","STK10",6319.93136080316,0.175094010426809,0.0321450787483306,5.44699273558016,5.12285546087838e-08,1.67936157851665e-07,TRUE,"3JCFS","STK10","STK10_3JCFS"
"5971","XP_009208079","NSMCE3",532.873862243518,-0.343535098795887,0.0359520233879325,-9.55537592666334,1.23136053659014e-21,7.28252207258816e-21,TRUE,"3J7ZD","NDNL2","NDNL2_3J7ZD"
"5976","XP_009208178","ANKRD63",36.1497422141847,1.85858264487351,0.109197470473401,17.0203818533163,5.79912060413251e-65,8.74893261541864e-64,TRUE,"3J9CS","ANKRD63","ANKRD63_3J9CS"
"5977","XP_009208185","INAFM2",331.872889613155,1.34795564538424,0.0597975301135733,22.5419953436885,1.60901731589334e-112,4.82745673191043e-111,TRUE,"3JI31","INAFM2","INAFM2_3JI31"
"5978","XP_009208247","JMJD7",382.335431274234,0.487796263610053,0.0595430651285734,8.19232705868832,2.56223240998119e-16,1.26060988949817e-15,TRUE,"3JDR2","JMJD7","JMJD7_3JDR2"
"5986","XP_009208691","IL23R",3.31387685948025,-1.28843201426919,0.258421672668704,-4.98577383608594,6.17143023067322e-07,1.87804227943375e-06,TRUE,"3JDAN","IL23R","IL23R_3JDAN"
"5988","XP_009208754","SPESP1",7.45152144952418,0.421684734662593,0.149646713120422,2.81786833716328,0.0048343629249221,0.0102351521822512,TRUE,"3JFZW","SPESP1","SPESP1_3JFZW"
"5991","XP_009208902","CPLX3",21.3295071136781,0.532792827301271,0.102964605755106,5.1745240356524,2.28492696418928e-07,7.19093257023917e-07,TRUE,"3J828","CPLX3","CPLX3_3J828"
"5994","XP_009209079","WHAMM",379.900438385386,-0.679509517968609,0.0379419686876004,-17.90917924063,9.99992458624283e-72,1.68445057366571e-70,TRUE,"3JBT4","WHAMM","WHAMM_3JBT4"
"5998","XP_009209193","IDH2",1182.20059871259,-0.0217356513252938,0.031936581646858,-0.680587909051693,0.496132279656217,0.613070313310354,FALSE,"3J8BG","IDH2","IDH2_3J8BG"
"6004","XP_009209259","FPGT",41.1831413487267,0.212546367132455,0.0741720518728199,2.86558564534389,0.00416238663465413,0.00890015652261501,TRUE,"3J7D8","FPGT","FPGT_3J7D8"
"6014","XP_009209560","IPO4",209.297455067858,-0.72372440744405,0.0447959140789707,-16.1560361547305,1.02973660640671e-58,1.40671692646121e-57,TRUE,"3JF0B","IPO4","IPO4_3JF0B"
"6025","XP_009209845","DLGAP5",31.9904532176249,-0.132762927841512,0.0760187097110224,-1.74645068755043,0.0807326687589441,0.134829548749358,FALSE,"3JB20","DLGAP5","DLGAP5_3JB20"
"6026","XP_009209862","NAA30",435.839145852243,-0.0604421295258243,0.035130197260593,-1.72051779491784,0.0853383618554597,0.141432087755449,FALSE,"3JAGF","NAA30","NAA30_3JAGF"
"6028","XP_009209962","GPHB5",3.18724125609222,-0.604455977836308,0.252890884730882,-2.39018491504567,0.016839891749366,0.0325574034943682,TRUE,"3JGEP","GPHB5","GPHB5_3JGEP"
"6033","XP_009210072","ZFP36L1",6020.63909424012,0.255181426518266,0.0402723313380926,6.33639568506668,2.35202292936595e-10,8.83471667893491e-10,TRUE,"3JBI6","ZFP36L1","ZFP36L1_3JBI6"
"6035","XP_009210112","LOC103875518",162.83667286737,-0.122225332768926,0.0522144407785904,-2.34083389473056,0.0192407252643737,0.0368174712399391,TRUE,"3JGW4","COX16","COX16_3JGW4"
"6038","XP_009210301","NOXRED1",4.95788182676809,0.55365216603151,0.218102326352435,2.53849729753389,0.0111329662716652,0.022204491304604,TRUE,"3JD5Q","NOXRED1","NOXRED1_3JD5Q"
"6041","XP_009210390","PSMC1",576.072536632346,-0.38480178049164,0.0355513234097564,-10.8238384280805,2.65423181870062e-27,1.85438597948586e-26,TRUE,"3J7NA","PSMC1","PSMC1_3J7NA"
"6042","XP_009210403","CCDC88C",1760.47681474258,0.0406836159959466,0.030680584463304,1.32603784144356,0.184827163312255,0.276221647827312,FALSE,"3J4YT","CCDC88C","CCDC88C_3J4YT"
"6050","XP_009210578","XRCC3",244.035052771618,0.650223579677316,0.048696157950884,13.3526669667275,1.14282868996254e-40,1.09693158603567e-39,TRUE,"3J684","XRCC3","XRCC3_3J684"
"6052","XP_009210646","AHNAK2",150.946837061852,-0.218368603419052,0.0615927324624252,-3.54536314089115,0.000392072529890768,0.000945477098670973,TRUE,"3JCZ2","AHNAK2","AHNAK2_3JCZ2"
"6057","XP_009210773","XKR6",16.5020086407525,0.0365930920372318,0.104505469557906,0.350154802347027,0.726222524623626,0.809122942157533,FALSE,"3J7CG","XKR6","XKR6_3J7CG"
"6060","XP_009210851","FGL1",3.03110067441978,0.146785804629897,0.251851577125231,0.582826624734254,0.560010019662202,0.671291536284192,FALSE,"3J9PV","FGL1","FGL1_3J9PV"
"6062","XP_009210931","POLR3D",137.086641811334,-0.361298221148603,0.0341643567729922,-10.5752970427419,3.87946195702076e-26,2.62802972447768e-25,TRUE,"3JF33","POLR3D","POLR3D_3JF33"
"6068","XP_009211076","LEPROTL1",259.824587771586,0.633503108886499,0.0370219936828818,17.1115341413776,1.21750056752923e-65,1.86013581623782e-64,TRUE,"3JGFG","LEPROTL1","LEPROTL1_3JGFG"
"6069","XP_009211155","LSM1",184.121240158759,-0.0708762352601515,0.0375611365202745,-1.88695662129112,0.0591661604143722,0.102329871525169,FALSE,"3JGFC","LSM1","LSM1_3JGFC"
"6082","XP_009211561","OTUD6B",88.1112650772401,-0.315847521891707,0.0543813674553786,-5.80800992455491,6.32197700378961e-09,2.19174121358125e-08,TRUE,"3J6FV","OTUD6B","OTUD6B_3J6FV"
"6084","XP_009211603","FSBP",10.7518183602599,1.43367974291996,0.485974892280262,2.95011072731132,0.00317660061910891,0.00690749183763204,TRUE,"3JCUV","FSBP","FSBP_3JCUV"
"6087","XP_009211777","UTP23",103.461036537651,-0.122590919138313,0.0555888758992171,-2.20531387180001,0.0274320770957077,0.0509349138165047,FALSE,"3JA40","UTP23","UTP23_3JA40"
"6091","XP_009212021","NAPRT",592.137537489087,1.09487564519529,0.0544435464115322,20.110292538977,5.99691225805829e-90,1.2991675856422e-88,TRUE,"3J68G","NAPRT","NAPRT_3J68G"
"6100","XP_009212407","YME1L1",1448.15178756231,-0.0882793540332702,0.0191424107392445,-4.61171558983874,3.99359167716239e-06,1.1479290031776e-05,TRUE,"3J7H7","YME1L1","YME1L1_3J7H7"
"6101","XP_009212419","MKX",22.1480944290212,-1.52469334957447,0.165797397456575,-9.19612353971846,3.71095926833731e-20,2.08808210588303e-19,TRUE,"3J8IU","MKX","MKX_3J8IU"
"6102","XP_009212464","FAM102B",123.39799118081,0.383023182874371,0.0640215658500623,5.98272125632488,2.19440122569126e-09,7.81790261914683e-09,TRUE,"3J7M6","FAM102B","FAM102B_3J7M6"
"6107","XP_009212861","SAMD8",145.899715653947,0.355707518907176,0.0526069338146109,6.76160903352977,1.36467556212263e-11,5.46053372047457e-11,TRUE,"3J8I8","SAMD8","SAMD8_3J8I8"
"6120","XP_009213350","RRP12",321.303540853588,-0.687396999286574,0.0517160487912083,-13.2917540174382,2.58447861427012e-40,2.46087760110064e-39,TRUE,"3J2ZT","RRP12","RRP12_3J2ZT"
"6124","XP_009213486","ARMH3",206.432796539212,-0.133261874334099,0.041268311581322,-3.22915741467875,0.00124155534806173,0.00283872490049545,TRUE,"3J4BB","C10orf76","C10orf76_3J4BB"
"6131","XP_009213596","MXI1",319.363929462057,0.990602495929996,0.0574731206951982,17.2359267070869,1.42747311735075e-66,2.21811653387948e-65,TRUE,"3J8DX","MXI1","MXI1_3J8DX"
"6133","XP_009213740","EIF3A",2865.05810877046,0.00580142981824133,0.0213376749102252,0.27188669068443,0.785709145178885,0.855038531380909,FALSE,"3J9UM","EIF3A","EIF3A_3J9UM"
"6134","XP_009213766","RHOC",617.701568213316,0.318887020719395,0.0400690444333809,7.95843837128632,1.74224137163781e-15,8.27807593551892e-15,TRUE,"3JCCR","RHOC","RHOC_3JCCR"
"6141","XP_009214176","LOC100997369",1.10358405567747,-0.586246175253682,0.638830237390292,-0.917686954907735,0.358782779149384,0.478765706249136,FALSE,"3J48N","CYP24A1","CYP24A1_3J48N"
"6142","XP_009214263","NRAS",654.991301437109,-0.396797488678631,0.0336494740426613,-11.7920859082542,4.28787558757464e-32,3.36097300410221e-31,TRUE,"3J80N","NRAS","NRAS_3J80N"
"6144","XP_009214328","PABPC1L",250.538885894984,0.208171790671657,0.0509952068547176,4.08218347392386,4.46145526641273e-05,0.000118172827334233,TRUE,"3J4QX","PABPC1L","PABPC1L_3J4QX"
"6145","XP_009214404","TGM2",1043.47771916091,-2.51730442371497,0.157734161713157,-15.9591580946983,2.46027739634932e-57,3.27286873718483e-56,TRUE,"3JDHY","TGM2","TGM2_3JDHY"
"6146","XP_009214406","VSTM2L",2.65468607955254,0.944730205869705,0.260690871715024,3.62394816379472,0.000290139778843306,0.000709567723261615,TRUE,"3JDH5","VSTM2L","VSTM2L_3JDH5"
"6147","XP_009214418","MANBAL",98.2396045059553,-0.469605151554981,0.0520267503564076,-9.02622493886253,1.77696073253277e-19,9.80658662479677e-19,TRUE,"3JHE4","MANBAL","MANBAL_3JHE4"
"6149","XP_009214574","ACTL10",5.88205987876957,-0.168025388432793,0.178837058386417,-0.939544577331043,0.347451216362126,0.466844192119585,FALSE,"3JBP1","ACTL10","ACTL10_3JBP1"
"6156","XP_009214721","TMEM74B",1.63033025792323,-0.48987548046632,0.31734558150811,-1.54366567241398,0.122669346464803,0.194639546697383,FALSE,"3J8E4","TMEM74B","TMEM74B_3J8E4"
"6162","XP_009214861","LOC103888143",97.1163830551034,-0.131445339224169,0.0466901663986961,-2.8152681680706,0.0048736546522885,0.0103101029504555,TRUE,"3JHY2","PET117","PET117_3JHY2"
"6164","XP_009214991","LOC101007004",76.9507713682488,-0.207984289623436,0.0746880208432856,-2.78470747082508,0.00535760337623062,0.011269914077948,TRUE,"3JABK","CECR2","CECR2_3JABK"
"6168","XP_009215137","YPEL1",287.322454969911,0.908419642077714,0.0540567560888995,16.8049233399016,2.24602768161443e-63,3.30285155745176e-62,TRUE,"3JGK7","YPEL1","YPEL1_3JGK7"
"6173","XP_009215300","GAS2L1",120.998249126061,-0.595192372385312,0.0965633502217039,-6.16375023255494,7.10419697871855e-10,2.60091030447268e-09,TRUE,"3J1I8","GAS2L1","GAS2L1_3J1I8"
"6181","XP_009215507","CYTH4",4347.79252770701,-0.330945460865002,0.0471365623350643,-7.02099271712938,2.2029733955394e-12,9.13037731197321e-12,TRUE,"3J3AH","CYTH4","CYTH4_3J3AH"
"6184","XP_009215515","NOL12",298.137581424541,-0.260713785737851,0.0419344673942746,-6.21717174291444,5.06195635562308e-10,1.86958474751195e-09,TRUE,"3JBPQ","NOL12","NOL12_3JBPQ"
"6186","XP_009215532","POLR2F",295.531790378524,0.203531020943902,0.0414934469327381,4.90513649718789,9.3362391052832e-07,2.80110660552471e-06,TRUE,"3JGGM","POLR2F","POLR2F_3JGGM"
"6192","XP_009215638","DNAJB7",0.794289203154465,-0.197011374905494,0.694534441758424,-0.28365961867449,0.776671243677109,0.848321498477148,FALSE,"3J1KG","DNAJB7","DNAJB7_3J1KG"
"6195","XP_009215662","SHISA8",23.3549970674908,0.796616634466666,0.149998174581063,5.31084219319051,1.09119787890305e-07,3.50771587703445e-07,TRUE,"3JBIC","SHISA8","SHISA8_3JBIC"
"6196","XP_009215678","NDUFA6",274.224519236696,0.305684767631492,0.038929890894368,7.8521866002896,4.08845574734892e-15,1.91211463697581e-14,TRUE,"3JGHV","NDUFA6","NDUFA6_3JGHV"
"6205","XP_009215965","CACNA1C",1.96268923344777,-0.1845480858007,0.295379298733813,-0.624783410996615,0.532113219832413,0.646033010253625,FALSE,"3J3U8","CACNA1C","CACNA1C_3J3U8"
"6212","XP_017800026","SMC3",832.83407275673,0.0311330235470461,0.025511253228308,1.22036433366982,0.222326791680347,0.322956067914716,FALSE,"3J9X2","SMC3","SMC3_3J9X2"
"6218","XP_017800472","SHLD1",63.942954210492,-0.19181275733497,0.0545937669725499,-3.51345525271072,0.000442318908759695,0.00106042724009813,TRUE,"3JG89","C20orf196","C20orf196_3JG89"
"6219","XP_017800486","LRRN4",3.83301938182801,0.84488428598571,0.199437721651103,4.23633141710149,2.27201358149014e-05,6.15679026876878e-05,TRUE,"3J27Z","LRRN4","LRRN4_3J27Z"
"6220","XP_017800533","SLC24A3",109.623529300877,0.993463174073913,0.0700472945718899,14.1827486721035,1.17165872463396e-45,1.25264024652484e-44,TRUE,"3JA9Q","SLC24A3","SLC24A3_3JA9Q"
"6223","XP_017800621","GP1BB",132.110095510717,0.883448018136411,0.144715177030388,6.10473646417127,1.02970439218854e-09,3.73373505054438e-09,TRUE,"3JF4I","GP1BB","GP1BB_3JF4I"
"6228","XP_017801110","GSTM3",6.99266854610408,-0.586471520332685,0.155010264694665,-3.7834366742609,0.000154677692038222,0.000387742754650098,TRUE,"3J7KN","GSTM3","GSTM3_3J7KN"
"6230","XP_017801157","SMIM10L1",303.032889166891,0.0623974646723213,0.0353062821853393,1.76731903814646,0.0771748132297205,0.129549837789802,FALSE,"3JHY3","SMIM10L1","SMIM10L1_3JHY3"
"6232","XP_017801270","SLC2A13",51.6377898934057,0.789453898336365,0.0657116061196032,12.0139187725752,3.00271366876163e-33,2.42617636948856e-32,TRUE,"3J59Q","SLC2A13","SLC2A13_3J59Q"
"6234","XP_017801357","HIGD1C",3.81703246091766,0.557190795356591,0.288659861932071,1.93026765698278,0.0535736823208226,0.0936832456536847,FALSE,"3JHF5","HIGD1C","HIGD1C_3JHF5"
"6238","XP_017801489","CNOT2",620.208388590108,-0.0678427323239118,0.0207260010796048,-3.27331510132323,0.00106293908825208,0.00244722231013402,TRUE,"3JFDJ","CNOT2","CNOT2_3JFDJ"
"6242","XP_017801621","CFAP54",5.88105221335747,-1.90699388127427,0.228172740330838,-8.35767619966011,6.39657263044242e-17,3.21608453586241e-16,TRUE,"3J4X5","CFAP54","CFAP54_3J4X5"
"6243","XP_017801628","DEPDC4",1.43173746730569,0.345326257005028,0.3827440207247,0.90223814953706,0.366930373337558,0.48705777766097,FALSE,"3J2E4","DEPDC4","DEPDC4_3J2E4"
"6249","XP_017801740","P2RX4",567.480017651144,-0.46997268940623,0.0518417597837059,-9.0655234576729,1.24007374677566e-19,6.86270046591486e-19,TRUE,"3J9ZE","P2RX4","P2RX4_3J9ZE"
"6253","XP_017802154","CIR1",431.935992077049,-0.11229961560287,0.0351167393734467,-3.19789415550878,0.0013843508142897,0.00314441820992647,TRUE,"3J3T2","CIR1","CIR1_3J3T2"
"6261","XP_017802712","S100A12",363.889555357181,-0.741984980379041,0.0794591032577839,-9.3379480759035,9.82190665393401e-21,5.63696144152151e-20,TRUE,"3JHV2","S100A12","S100A12_3JHV2"
"6267","XP_017802988","LENEP",0.486233458650295,-0.041791830660743,1.59123213945477,-0.0262638175942467,0.979046914326407,NA,FALSE,"3JIAZ","LENEP","LENEP_3JIAZ"
"6270","XP_017803325","MEX3A",4.4503055250803,-0.184487082967871,0.260430620005557,-0.708392442347731,0.478701584436032,0.597143987865082,FALSE,"3J5IM","MEX3A","MEX3A_3J5IM"
"6279","XP_017803750","MAP3K11",4130.88238348065,-1.00976805195801,0.0465388816092375,-21.6972994846869,2.17570999647773e-104,5.72792878984403e-103,TRUE,"3J623","MAP3K11","MAP3K11_3J623"
"6283","XP_017803847","LOC101003561",1.42943939027157,0.284387669668801,0.469830710899158,0.60529817032297,0.544980896924491,0.657970460692943,FALSE,"3J3KP","OR5B21","OR5B21_3J3KP"
"6285","XP_017803875","LRRC55",4.00171170982807,0.36934341133915,0.212657995077194,1.73679532342567,0.0824233048230795,0.137297343853627,FALSE,"3JBT1","LRRC55","LRRC55_3JBT1"
"6288","XP_017803998","DEPDC7",5.84807066273322,1.43402735226772,0.20957426527268,6.84257368337608,7.77828734023408e-12,3.1472045740333e-11,TRUE,"3J7WP","DEPDC7","DEPDC7_3J7WP"
"6291","XP_017804185","LOC101016255",18.9691971572369,0.149138102792716,0.102225732776671,1.45890959880456,0.144589990858185,0.223930943571809,FALSE,"3JCU7","Olfr556","Olfr556_3JCU7"
"6292","XP_017804204","CHRNA10",10.561248009353,0.0591801290429012,0.129638372963161,0.456501633661496,0.648029296342864,0.747210421365657,FALSE,"3J750","CHRNA10","CHRNA10_3J750"
"6296","XP_017804347","VSTM5",2.52680704134787,-1.28920483911681,0.313611881721876,-4.1108290669297,3.94240984298284e-05,0.000104855441095926,TRUE,"3J913","VSTM5","VSTM5_3J913"
"6306","XP_017805301","TUSC1",20.4414420441006,0.340126488812222,0.0863351412303171,3.93960656072668,8.16153448630165e-05,0.000210703453368619,TRUE,"3J6AR","TUSC1","TUSC1_3J6AR"
"6311","XP_017805443","GAS1",4.64110931239925,0.91130318444589,0.230699941753533,3.95016651291346,7.8096842471199e-05,0.000202013435269823,TRUE,"3JFVG","GAS1","GAS1_3JFVG"
"6316","XP_017805726","OVCA2",152.479085099702,-0.139839005214621,0.0496343520893634,-2.81738351218628,0.00484166741138451,0.0102487975768853,TRUE,"3J3FF","OVCA2","OVCA2_3J3FF"
"6321","XP_017806035","PHB",393.195575656469,-0.279469889682039,0.036563953412577,-7.64331708140479,2.116957979186e-14,9.5995592622708e-14,TRUE,"3JCKA","PHB","PHB_3JCKA"
"6322","XP_017806103","ANKFN1",0.671380628010335,-0.244273227073769,1.77901521172587,-0.13730811600919,0.890787255552101,0.92907681225365,FALSE,"3J8YP","ANKFN1","ANKFN1_3J8YP"
"6323","XP_017806136","LPO",0.850863997056375,0.591302452105401,1.01494980759461,0.582592801812302,0.560167452261541,0.671392435654776,FALSE,"3JBMG","LPO","LPO_3JBMG"
"6324","XP_017806192","LRRC3C",3.5098911560061,0.235960608117642,0.207570771715183,1.13677184011926,0.255633678211018,0.363393199397413,FALSE,"3J5XU","LRRC3C","LRRC3C_3J5XU"
"6325","XP_017806198","MSL1",2923.83845659661,0.913510458708978,0.0468452440372142,19.5006019817781,1.08497796560033e-84,2.18203157128997e-83,TRUE,"3J3M4","MSL1","MSL1_3J3M4"
"6329","XP_017806543","DENND1B",347.381912830613,-0.410420092553279,0.0533228704985216,-7.69688669638778,1.3942141884016e-14,6.37309253004121e-14,TRUE,"3J5CH","DENND1B","DENND1B_3J5CH"
"6338","XP_017806912","RAB20",88.8303308650763,-1.90832830437129,0.107556735626196,-17.7425271719245,1.96877929662056e-70,3.25880109528062e-69,TRUE,"3J7H4","RAB20","RAB20_3J7H4"
"6352","XP_017807920","DLL3",7.21770784597244,0.0861922965834083,0.137637367382356,0.626227442609875,0.531165769716898,0.645211139707041,FALSE,"3J44J","DLL3","DLL3_3J44J"
"6353","XP_017807998","BCL3",5354.39192787151,-2.94239086271114,0.0739345595617153,-39.7972325818083,0,0,TRUE,"3J4JY","BCL3","BCL3_3J4JY"
"6359","XP_017808065","FUT2",1.16666488031154,0.519087696319271,0.586771943913886,0.884649822990602,0.376345526086843,0.496520465082326,FALSE,"3JE73","FUT2","FUT2_3JE73"
"6363","XP_017808540","PTX4",44.3940816523113,0.422733751813028,0.147842811831386,2.85934599441436,0.0042451548860907,0.00906007823398671,TRUE,"3JEWE","PTX4","PTX4_3JEWE"
"6368","XP_017808707","ABCC1",886.530459412205,-0.520120748949448,0.0514729561163387,-10.1047382585503,5.26359355721379e-24,3.35598058077154e-23,TRUE,"3J2AJ","ABCC1","ABCC1_3J2AJ"
"6369","XP_017808742","USP31",88.5360537312029,-0.0940273362306178,0.0583569306474709,-1.61124540285761,0.107126245446016,0.17258339295555,FALSE,"3J8KI","USP31","USP31_3J8KI"
"6383","XP_017809715","LOC101000972",42.6189533650107,0.0612621387899838,0.0859352862675126,0.712886887922588,0.475915753523748,0.594259373523632,FALSE,"3JAFM","TMEM30B","TMEM30B_3JAFM"
"6386","XP_017809890","LOC101005275",41.8616243428996,1.22059245624516,0.113482038756544,10.7558206533787,5.56365604178753e-27,3.85544229833574e-26,TRUE,"3JHZB","SMIM10","SMIM10_3JHZB"
"6390","XP_017810041","SPN",1878.34624180414,0.416080081191468,0.0370605095147749,11.2270469736955,3.00349508995017e-29,2.19483348301138e-28,TRUE,"3JE7K","SPN","SPN_3JE7K"
