"","PigProtein","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","eggNOG_OGs","Preferred_name","ortho_gene"
"8713","XP_020950925","DNAJC11",736.199481637318,0.0134734911012047,0.0589289568714934,0.228639565614344,0.819149070090392,0.916666816529724,FALSE,"3J579","DNAJC11","DNAJC11_3J579"
"8714","XP_020950926","PHF13",112.593407225921,-0.558462516946201,0.120323392417733,-4.64134617321426,3.46146660355601e-06,3.12962807224532e-05,TRUE,"3JD0S","PHF13","PHF13_3JD0S"
"8715","XP_020950929","VAMP3",1358.3779730046,0.0575842586496033,0.0596844874653464,0.964811144320163,0.334639413004484,0.566436147346314,FALSE,"3JHCB","VAMP3","VAMP3_3JHCB"
"8717","XP_020950934","ERRFI1",98.2119488453436,1.24284884668793,0.170245581252185,7.30032954480564,2.87063755004606e-13,6.47829989964759e-12,TRUE,"3J8EV","ERRFI1","ERRFI1_3J8EV"
"8719","XP_020950940","SLC2A7",0.787094479995616,1.46199771453784,1.49767693095266,0.976176960679952,0.32897677836914,NA,FALSE,"3JNA1","SLC2A7","SLC2A7_3JNA1"
"8721","XP_020950943","GPR157",34.9924462800613,-0.429468322508373,0.228664740058104,-1.87815717630643,0.0603596665002158,0.165322888129745,FALSE,"3J5KI","GPR157","GPR157_3J5KI"
"8725","XP_020950991","TARDBP",6555.83047370378,-0.0947204584413469,0.0518680934085853,-1.82617968420772,0.0678232004652809,0.181141456345986,FALSE,"3JFYE","TARDBP","TARDBP_3JFYE"
"8727","XP_020950994","FBXO2",0.427690756487764,-0.127947563485788,1.99667482608909,-0.0640803208484377,0.948906271324349,NA,FALSE,"3J35B","FBXO2","FBXO2_3J35B"
"8739","XP_020951137","PINK1",636.487683201796,-0.362848192915366,0.0598692059099696,-6.06068157077298,1.35545941691531e-09,2.02322774383133e-08,TRUE,"3J7BM","PINK1","PINK1_3J7BM"
"8746","XP_020951192","MYOM3",9.19934782158441,0.196361165528688,0.393055518584785,0.499576157169082,0.617373549797789,0.79928745887844,FALSE,"3JF6C","MYOM3","MYOM3_3JF6C"
"8747","XP_020951195","IFNLR1",47.0163354822239,0.862485702147177,0.198674582756365,4.3411980041999,1.41707948888014e-05,0.000113666164361938,TRUE,"3J4DH","-","-_3J4DH"
"8759","XP_020951287","CRYBG2",79.0597077394812,-0.0566587141037305,0.147627571552529,-0.383794934156796,0.701130443030605,0.850654645155702,FALSE,"3J1IT","AIM1L","AIM1L_3J1IT"
"8761","XP_020951289","ARID1A",5824.20981108174,-0.0238176211772749,0.0574700712211391,-0.414435212471324,0.678555405348466,0.836657784971466,FALSE,"3JAKR","ARID1A","ARID1A_3JAKR"
"8769","XP_020951466","CCDC28B",110.955310842862,0.304986300824241,0.159365947801492,1.91374823186278,0.0556523330166373,0.154967268417961,FALSE,"3J543","CCDC28B","CCDC28B_3J543"
"8780","XP_020951584","COL8A2",15.6115879449633,-0.530864181656678,0.299315394356919,-1.77359464853869,0.0761302235191011,0.197966429425299,FALSE,"3J3NY","COL8A2","COL8A2_3J3NY"
"8786","XP_020951626","GNL2",1209.15681116612,0.322642604827822,0.0567591686087173,5.68441386187375,1.31262059935876e-08,1.7017188484544e-07,TRUE,"3JF02","GNL2","GNL2_3JF02"
"8796","XP_020951641","GJA9",35.9914286567299,-0.210365718982194,0.20286314298942,-1.03698343564146,0.299743576939251,0.526942252522512,FALSE,"3J9VG","GJA9","GJA9_3J9VG"
"8800","XP_020951671","ZMPSTE24",434.805921556837,-0.0492923724496593,0.0705853499130153,-0.69833715509527,0.484966368305001,0.705131345632489,FALSE,"3J7T6","ZMPSTE24","ZMPSTE24_3J7T6"
"8805","XP_020951690","TUBB6",105.122348926945,0.570954468217971,0.203889838849919,2.8003085952618,0.00510537742924925,0.0215978684447662,TRUE,"3JFAR","TUBB6","TUBB6_3JFAR"
"8811","XP_020951716","RAB31",2440.11033769866,0.0559297305646355,0.0497679425987958,1.12381038162483,0.261093476334171,0.480115951685416,FALSE,"3J23M","RAB31","RAB31_3J23M"
"8813","XP_020951726","RAB12",1606.53134041876,0.422445083361829,0.0524898061958153,8.0481357044048,8.40647082396716e-16,2.50301568460216e-14,TRUE,"3J34X","RAB12","RAB12_3J34X"
"8817","XP_020951809","CPNE7",17.5470432784745,0.202748482267201,0.28003262654719,0.724017357431151,0.469055078944846,0.692022544264789,FALSE,"3J8PN","CPNE7","CPNE7_3J8PN"
"8818","XP_020951814","COLEC12",4.48654329564754,-0.791674756278179,0.537802152148773,-1.47205576086869,0.141005820501257,0.312631618397913,FALSE,"3J1Y0","COLEC12","COLEC12_3J1Y0"
"8821","XP_020951836","RIOK3",2555.73323678801,0.0686950637000354,0.0494583053419326,1.38894899906312,0.164848259157811,0.34937591919148,FALSE,"3J21T","RIOK3","RIOK3_3J21T"
"8822","XP_020951839","C6H18orf8",945.46124154375,-0.0621648463061017,0.0568720764765192,-1.09306447306822,0.274365493105486,0.497422424923232,FALSE,"3JFGW","C18orf8","C18orf8_3JFGW"
"8825","XP_020951930","SLC39A6",960.588078467854,-0.219844005610336,0.0713076754528416,-3.08303424861644,0.00204901571915765,0.00984185168483914,TRUE,"3J87K","SLC39A6","SLC39A6_3J87K"
"8827","XP_020951995","KCNG2",0.41109682441087,-1.05893616441007,2.58143591378334,-0.410212067925442,0.681650389056161,NA,FALSE,"3JE1X","KCNG2","KCNG2_3JE1X"
"8828","XP_020952014","CTBS",2.90448395689914,-0.251189097904344,0.695429387868983,-0.361200004322607,0.717949938902635,NA,FALSE,"3J4NM","CTBS","CTBS_3J4NM"
"8829","XP_020952015","RPF1",916.881803423559,0.0915079175875963,0.0548467396266624,1.66842948569931,0.0952304990493323,0.23536542724622,FALSE,"3J8YY","RPF1","RPF1_3J8YY"
"8831","XP_020952110","USP33",906.835237956144,0.0329520735206783,0.0585179803451507,0.563110232552805,0.573359824122678,0.769863259337308,FALSE,"3J7GX","USP33","USP33_3J7GX"
"8832","XP_020952122","MSH4",6.97525355428718,-0.23652824670722,0.454249164692198,-0.520701555648414,0.602574690532678,0.789398679639309,FALSE,"3JF2H","MSH4","MSH4_3JF2H"
"8845","XP_020952263","CDCP2",21.7142173995498,0.0547380860259863,0.256031292796148,0.213794514835218,0.830707302592526,0.922778514442165,FALSE,"3J5MY","CDCP2","CDCP2_3J5MY"
"8848","XP_020952290","ZYG11B",875.171524771346,-0.208609346751974,0.0706011675582802,-2.95475774646036,0.0031291465214334,0.0141721180786236,TRUE,"3JEBH","ZYG11B","ZYG11B_3JEBH"
"8849","XP_020952291","FAM159A",0.551989199385441,1.16365051663262,2.08263964779704,0.558738290545606,0.576340342965106,NA,FALSE,"3J62Z","FAM159A","FAM159A_3J62Z"
"8850","XP_020952292","GPX7",14.9955389548196,0.261630203706584,0.304930204740172,0.858000288720224,0.390892304000132,0.622426116632057,FALSE,"3J841","GPX7","GPX7_3J841"
"8852","XP_020952319","KTI12",311.715810910694,0.12099522650279,0.0901866781994495,1.34160863797651,0.179722923945182,0.371351920240856,FALSE,"3JE5V","KTI12","KTI12_3JE5V"
"8853","XP_020952320","TXNDC12",478.321910314289,-0.0514171323180149,0.0885435240375516,-0.580698959939845,0.561443362818078,0.76142966717323,FALSE,"3JCZK","TXNDC12","TXNDC12_3JCZK"
"8854","XP_020952340","FOXD2",9.66776647856826,-0.144691347946591,0.394418962186,-0.366846835011844,0.713733270165255,0.859108460723114,FALSE,"3J2NZ","FOXD2","FOXD2_3J2NZ"
"8860","XP_020952401","PRDX1",6226.69151060388,0.0106877761112063,0.0489788744740771,0.218211958236464,0.827263968255838,0.920615130285882,FALSE,"3JDI9","PRDX1","PRDX1_3JDI9"
"8862","XP_020952414","HECTD3",929.652605513549,-0.127776592052727,0.060241928867403,-2.12105745043411,0.0339169680594061,0.103516528096874,FALSE,"3JAD0","HECTD3","HECTD3_3JAD0"
"8864","XP_020952488","B4GALT2",305.468413833159,-0.305484553116993,0.0946264335790361,-3.22832153302955,0.00124518928516452,0.00638154833108799,TRUE,"3JAH2","B4GALT2","B4GALT2_3JAH2"
"8866","XP_020952494","KDM4A",1770.44163750173,-0.170194011162283,0.048945664984345,-3.47720295999082,0.000506674119781348,0.00288145571919653,TRUE,"3J5SF","KDM4A","KDM4A_3J5SF"
"8869","XP_020952567","SLC2A1",354.488204492669,-0.103665875735346,0.235622918356348,-0.439965163229858,0.659962338733876,0.825601733554743,FALSE,"3J4QI","SLC2A1","SLC2A1_3J4QI"
"8874","XP_020952583","RIMKLA",11.6700039329448,0.341070801584799,0.374657826761794,0.910352799867307,0.362636481438518,0.594783792522838,FALSE,"3J5BS","RIMKLA","RIMKLA_3J5BS"
"8876","XP_020952601","FOXO6",0.597222310596787,-0.474663115860257,1.9957017541012,-0.237842711159028,0.812003090320705,NA,FALSE,"3J6HY","FOXO6","FOXO6_3J6HY"
"8878","XP_020952656","PKD1L2",34.5955050967392,-0.114229186483181,0.209506954575978,-0.545228614078088,0.585596293983404,0.777748483923378,FALSE,"3JESS","PKD1L2","PKD1L2_3JESS"
"8882","XP_020952712","CDYL2",708.003290729091,0.0410776604969021,0.0571732715190247,0.718476648362396,0.472463441194885,0.694727378901268,FALSE,"3J77E","CDYL2","CDYL2_3J77E"
"8887","XP_020952751","AMFR",1837.46794086469,-0.0273060333477488,0.0436950337864898,-0.624923040022723,0.532021569833514,0.74001033957638,FALSE,"3J85S","AMFR","AMFR_3J85S"
"8902","XP_020952862","FXYD7",97.8450653169235,-0.0882532800578406,0.129758483500096,-0.680134952854743,0.496419014594702,0.714959041701858,FALSE,"3JHT7","FXYD7","FXYD7_3JHT7"
"8904","XP_020952882","TMEM147",376.296029644664,-0.0864942291887706,0.0743905493386561,-1.16270453649984,0.244949400407873,0.460733868637818,FALSE,"3J60V","TMEM147","TMEM147_3J60V"
"8906","XP_020952890","GAPDHS",18.1364593196574,-0.00145224864972673,0.276503403608365,-0.00525219086193844,0.995809377267622,0.997387800021304,FALSE,"3J371","GAPDHS","GAPDHS_3J371"
"8917","XP_020953010","EHD4",1750.05363904285,0.810987036718611,0.104684591649324,7.74695706351208,9.41207638005368e-15,2.5012373071666e-13,TRUE,"3JDF2","EHD4","EHD4_3JDF2"
"8924","XP_020953078","UBE2M",1006.8506470569,-0.0264023742572754,0.0667238106620624,-0.395696438727039,0.692328983015626,0.844485935456467,FALSE,"3J4S2","UBE2M","UBE2M_3J4S2"
"8928","XP_020953105","RTF1",1563.3525113373,-0.0413278779878668,0.0478598787907005,-0.863518233479043,0.387852598819903,0.61964165076003,FALSE,"3J449","RTF1","RTF1_3J449"
"8930","XP_020953127","NDUFAF1",333.124572656377,-0.169853569948269,0.0817167573296338,-2.07856473382936,0.0376573752273977,0.112477674852001,FALSE,"3J439","NDUFAF1","NDUFAF1_3J439"
"8935","XP_020953202","TIMM50",276.012769627368,-0.0372894800496216,0.086225702122209,-0.432463628962634,0.665404481192868,0.829373601229655,FALSE,"3J82Y","TIMM50","TIMM50_3J82Y"
"8940","XP_020953212","PNMA8B",7.41542374550649,-0.203026117740082,0.425011770479107,-0.477695282441741,0.632867102512101,0.809624807843842,FALSE,"3JFQW","PNMAL2","PNMAL2_3JFQW"
"8950","XP_020953251","LOC110261388",1.6817479614715,-0.21668256872934,0.965840048208848,-0.224346224958447,0.822487910421647,NA,FALSE,"3J9H8","C1orf167","C1orf167_3J9H8"
"8953","XP_020953260","SDC3",582.039862130626,-1.54303372350871,0.111867370876103,-13.7934208288284,2.79199995271437e-43,6.35124149243464e-41,TRUE,"3J6XM","SDC3","SDC3_3J6XM"
"8954","XP_020953261","SPOCD1",1.13604939439148,-0.622567295565567,1.14597019197354,-0.543266570043511,0.586946277818458,NA,FALSE,"3J7CE","SPOCD1","SPOCD1_3J7CE"
"8971","XP_020953474","ANKRD63",46.2193340883344,-0.241670253062676,0.176069805565578,-1.3725820408921,0.169882318130267,0.356853266390112,FALSE,"3J9CS","ANKRD63","ANKRD63_3J9CS"
"8978","XP_020953504","KNCN",1.24653457881925,-0.43960194372427,1.06461837833391,-0.412919739758984,0.679665418043863,NA,FALSE,"3JH7E","KNCN","KNCN_3JH7E"
"8994","XP_020954233","ALDH1A3",2.94155562527615,-0.114102435023701,0.667555637455918,-0.170925730563148,0.864282164317727,NA,FALSE,"3JEU3","ALDH1A3","ALDH1A3_3JEU3"
"8996","XP_020954261","GABRG3",7.25577063970676,-0.812796208420807,0.499681112044161,-1.62662984217217,0.103815737339361,0.250629728986392,FALSE,"3J8DH","GABRG3","GABRG3_3J8DH"
"8998","XP_020954271","UHRF1BP1",832.740655293956,0.131707376680883,0.0761112586447723,1.7304585290803,0.0835483845031032,0.212972886885519,FALSE,"3J6CN","UHRF1BP1","UHRF1BP1_3J6CN"
"9007","XP_020954320","DAAM2",84.5010638990334,-0.960874890819424,0.163243663043295,-5.88613899557366,3.95321883316031e-09,5.54653507504507e-08,TRUE,"3J1SJ","DAAM2","DAAM2_3J1SJ"
"9014","XP_020954351","C7H6orf132",41.842238609,0.518167142814481,0.17871590145588,2.89939025343193,0.0037388920945128,0.0165257093327676,TRUE,"3JEHY","C6orf132","C6orf132_3JEHY"
"9015","XP_020954354","CHRNA7",3.61264732424785,-0.566948655649275,0.657503940767151,-0.862274156087612,0.388536670831726,NA,FALSE,"3J4PR","CHRNA7","CHRNA7_3J4PR"
"9020","XP_020954454","TCTE1",2.08869140143488,0.990464815385432,1.12087570377475,0.883652676251132,0.37688373395757,NA,FALSE,"3JEI9","TCTE1","TCTE1_3JEI9"
"9025","XP_020954484","TRAM2",562.847348545224,-0.538123698750699,0.072890153810713,-7.38266652788444,1.55150287087233e-13,3.63601517581769e-12,TRUE,"3JARP","TRAM2","TRAM2_3JARP"
"9037","XP_020954564","WDR73",225.201190363207,-0.221505277726128,0.0883810061465591,-2.5062543116879,0.0122017823666766,0.0443490858453067,TRUE,"3J6HJ","WDR73","WDR73_3J6HJ"
"9041","XP_020954569","IQGAP1",14617.8423919333,0.0189970370934363,0.0619249378853074,0.306775230499563,0.75901446296339,0.885257434551436,FALSE,"3JCBW","IQGAP1","IQGAP1_3JCBW"
"9047","XP_020954636","SEMA4B",367.475649782378,-0.691851984708907,0.0836247216135454,-8.27329492235753,1.3030684103039e-16,4.13227697921838e-15,TRUE,"3J9SC","SEMA4B","SEMA4B_3J9SC"
"9055","XP_020954677","SALL3",1.81651141534831,-0.289433360620042,0.83849090917134,-0.345183659660761,0.72995630238391,NA,FALSE,"3J24K","SALL3","SALL3_3J24K"
"9064","XP_020954853","LOC100156469",2016.16900356054,0.0289227394845321,0.0484398301775687,0.597085897669509,0.550450032766001,0.753980050863507,FALSE,"3J2ES","CMA1","CMA1_3J2ES"
"9068","XP_020954905","AJUBA",16.7565945198977,-0.00399135561493152,0.269595172952236,-0.0148049965851528,0.988187753320515,0.99473858455427,FALSE,"3JE8H","AJUBA","AJUBA_3JE8H"
"9074","XP_020954973","RNASE13",4.04272386481146,0.366437542080114,0.542212998032224,0.675818439266439,0.499155926011159,NA,FALSE,"3JGRS","RNASE13","RNASE13_3JGRS"
"9090","XP_020955156","PNMA1",251.05632514668,-0.36271458236999,0.0872370632331066,-4.15780367801674,3.2132197721668e-05,0.000237834024004069,TRUE,"3J448","PNMA1","PNMA1_3J448"
"9096","XP_020955213","SPTLC2",2941.54696927362,-0.152352997901629,0.0618978342298493,-2.46136233678043,0.0138410503337132,0.0490634032294787,TRUE,"3JCKD","SPTLC2","SPTLC2_3JCKD"
"9101","XP_020955243","SEL1L",2794.69781535064,-0.00683318673810645,0.0602173817698144,-0.113475321199232,0.909653727520187,0.961323231245163,FALSE,"3J7XC","SEL1L","SEL1L_3J7XC"
"9103","XP_020955262","NRDE2",845.006009383792,0.100393851557518,0.0684711912858369,1.46622031356835,0.14258827627198,0.314769626087581,FALSE,"3JD6P","NRDE2","NRDE2_3JD6P"
"9109","XP_020955289","ZCCHC2",1472.36432627248,0.614501332272535,0.101479813649766,6.05540461863029,1.40065148206945e-09,2.0852107273636e-08,TRUE,"3J9TI","ZCCHC2","ZCCHC2_3J9TI"
"9112","XP_020955312","DDX24",1056.5037100677,-0.0239826201090094,0.0509455185443542,-0.47075033868052,0.637819032172693,0.812622694936772,FALSE,"3J544","-","-_3J544"
"9114","XP_020955349","LOC100512793",9.26555465110917,0.0403770248229977,0.363279791066229,0.111145805012965,0.911500726582326,0.962103789328776,FALSE,"3JD15","CYP46A1","CYP46A1_3JD15"
"9119","XP_020955470","ZSCAN26",203.539029028532,0.149971628842741,0.0845802103759983,1.77312905910315,0.0762073237858694,0.198136719157378,FALSE,"3J6TH","ZSCAN26","ZSCAN26_3J6TH"
"9120","XP_020955478","LOC100516618",2.65701326138839,-1.03869662596538,0.744824471017105,-1.39455222859014,0.163150909312283,NA,FALSE,"3J7MB","Olfr1361","Olfr1361_3J7MB"
"9122","XP_020955494","LOC110261661",7.2076502594527,0.173396746842496,0.423600294441471,0.409340477610207,0.682289814363513,0.838837394455278,FALSE,"3JE5M","HIST1H1B","HIST1H1B_3JE5M"
"9129","XP_020955567","CHRM5",1.81762171753988,-0.193565426770332,0.892628644244124,-0.21684877358405,0.828326200369889,NA,FALSE,"3JANM","CHRM5","CHRM5_3JANM"
"9130","XP_020955568","AVEN",126.968039884509,0.0518904419745318,0.107808255548605,0.481321599264142,0.630287948258051,0.80768264445245,FALSE,"3J3AN","AVEN","AVEN_3J3AN"
"9139","XP_020955698","NFKBIE",1638.84683766968,1.131495075064,0.076426059775123,14.8050949949968,1.35795051206147e-49,4.54354668610376e-47,TRUE,"3J1Y9","NFKBIE","NFKBIE_3J1Y9"
"9146","XP_020955742","CCDC88C",1306.48244707925,-0.0134816853685642,0.0585936098736693,-0.230087980543124,0.818023404495871,0.916007961676559,FALSE,"3J4YT","CCDC88C","CCDC88C_3J4YT"
"9153","XP_020955795","PPP1R3G",88.4704944116762,-0.010708639706161,0.130589237138078,-0.082002467744247,0.93464475109092,0.972671349174221,FALSE,"3JDC0","PPP1R3G","PPP1R3G_3JDC0"
"9155","XP_020955818","SNRNP48",1970.76517970519,0.114749540284498,0.0446173818140232,2.57185732598125,0.0101154568674035,0.0381476148573764,TRUE,"3JEM0","SNRNP48","SNRNP48_3JEM0"
"9156","XP_020955819","TXNDC5",1276.34721457329,-0.235619709765228,0.065687370842871,-3.58698645937357,0.000334521687661357,0.00200044672737134,TRUE,"3JDQD","TXNDC5","TXNDC5_3JDQD"
"9159","XP_020955855","RANBP9",1661.13724866381,0.0362088733186553,0.0498723306852012,0.726031304757122,0.467819579784462,0.690677557173997,FALSE,"3JE86","RANBP9","RANBP9_3JE86"
"9165","XP_020956178","ITGA11",2.80861545968136,1.10840613053236,0.834025082212584,1.32898416866777,0.18385319297002,NA,FALSE,"3J8PM","ITGA11","ITGA11_3J8PM"
"9166","XP_020956190","CTSO",403.067320529741,-0.0524786211298015,0.0808342213184867,-0.649212923361207,0.516200759630658,0.73025714428347,FALSE,"3JAVP","CTSO","CTSO_3JAVP"
"9170","XP_020956210","EMCN",0.716089063389712,-1.55541062055947,1.54890860413547,-1.00419780509105,0.315283279875336,NA,FALSE,"3JGPU","EMCN","EMCN_3JGPU"
"9174","XP_020956311","MAB21L2",5.54659390651567,0.136588656027864,0.538157627384506,0.253807897681758,0.799643971729932,0.906200990641199,FALSE,"3J82Z","MAB21L2","MAB21L2_3J82Z"
"9178","XP_020956336","MAML3",298.059989585855,-0.123714580589785,0.0743766148884368,-1.66335320282261,0.096241754768072,0.237243591265815,FALSE,"3JAZK","MAML3","MAML3_3JAZK"
"9183","XP_020956393","UNC5C",14.4603874332065,-0.0634573141339172,0.311347435204735,-0.203815117642415,0.838497978639729,0.927262691815386,FALSE,"3J8CY","UNC5C","UNC5C_3J8CY"
"9190","XP_020956497","DGKQ",296.578226060393,-0.283916248373732,0.0985170776223276,-2.88189880603387,0.00395286659203091,0.0173100248785008,TRUE,"3J6DG","DGKQ","DGKQ_3J6DG"
"9196","XP_020956577","NAT8L",75.7109387284107,-0.729079685650768,0.159769795787016,-4.56331362294963,5.03525101484901e-06,4.40998036777921e-05,TRUE,"3J59B","NAT8L","NAT8L_3J59B"
"9197","XP_020956592","CFAP99",5.95707156700549,-0.17617083960075,0.484352952583608,-0.363724095540306,0.716064048385717,0.860335826021741,FALSE,"3J3G5","CFAP99","CFAP99_3J3G5"
"9216","XP_020956738","SEL1L3",87.424703085361,0.673295063250789,0.139044437814614,4.84230130908568,1.28343947434184e-06,1.24413414044012e-05,TRUE,"3JDRE","SEL1L3","SEL1L3_3JDRE"
"9221","XP_020956816","LIMCH1",2.59337597961079,0.297665390956179,0.703097207544574,0.423363068096537,0.672030386129382,NA,FALSE,"3J54X","LIMCH1","LIMCH1_3J54X"
"9222","XP_020956817","SHISA3",7.23740886055886,-0.0562475205789266,0.407713938590804,-0.137958296871912,0.890273376590301,0.952770140553336,FALSE,"3JDAZ","SHISA3","SHISA3_3JDAZ"
"9224","XP_020956830","CNGA1",20.9607700861017,-0.181845323026626,0.253732305967526,-0.716681789231441,0.473570464996942,0.695553550926104,FALSE,"3J425","-","-_3J425"
"9226","XP_020956944","PDGFC",16.9855743796486,-0.335375606364456,0.287478938627006,-1.16660931046359,0.243368181679302,0.458593389400328,FALSE,"3JCK6","PDGFC","PDGFC_3JCK6"
"9230","XP_020957034","PAICS",327.980941705383,-0.22570107891416,0.0849523530757385,-2.65679608324608,0.00788871440100011,0.0310543046597746,TRUE,"3J6AI","PAICS","PAICS_3J6AI"
"9238","XP_020957115","PPEF2",15.5667683819747,-0.219048556300958,0.314677256355317,-0.696105460045131,0.486362787404398,0.706559563684132,FALSE,"3JF6D","PPEF2","PPEF2_3JF6D"
"9240","XP_020957144","DCHS2",0.309242215293949,0.781918734263684,3.04224148732113,0.257020600607287,0.797162870163121,NA,FALSE,"3JFB2","DCHS2","DCHS2_3JFB2"
"9251","XP_020957213","RNF150",33.9138114944003,0.227147797498514,0.218344130753325,1.04032014377861,0.298191188540978,0.525670579427322,FALSE,"3J38T","RNF150","RNF150_3J38T"
"9252","XP_020957214","TBC1D9",1589.53620931058,1.3883533001012,0.126623697835739,10.9644033765482,5.667310373723e-28,4.64855684067731e-26,TRUE,"3J1IF","TBC1D9","TBC1D9_3J1IF"
"9256","XP_020957268","HSPA4L",59.4723410659702,-0.41586200062288,0.160539791042034,-2.59039829268243,0.00958649447194487,0.0364590241163289,TRUE,"3J6GS","HSPA4L","HSPA4L_3J6GS"
"9262","XP_020957352","PAPSS1",539.606623089109,-0.014630421982535,0.0616816808317349,-0.237192336286137,0.812507581455742,0.913308199184109,FALSE,"3J2A4","PAPSS1","PAPSS1_3J2A4"
