"","MacProtein","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","eggNOG_OGs","Preferred_name","ortho_gene"
"5938","XP_014993036","HDAC2",464.285923397888,-0.209219389409035,0.0948116052800848,-2.20668544521502,0.0273360427839563,0.074241658693325,FALSE,"3J1YZ","HDAC2","HDAC2_3J1YZ"
"5939","XP_014993057","MFSD4B",49.0866212663837,0.104801107131025,0.0939314154923293,1.11571944893755,0.264542242798063,0.417300107125048,FALSE,"3J2M1","KIAA1919","KIAA1919_3J2M1"
"5940","XP_014993058","AMD1",991.720804285085,0.0192700250332705,0.0511862341152068,0.376468895717133,0.706568335158017,0.809908043764874,FALSE,"3JB9T","AMD1","AMD1_3JB9T"
"5944","XP_014993094","SESN1",312.717651665324,0.0615318424870055,0.0766133684654962,0.803147593160809,0.42188943200474,0.577453619134801,FALSE,"3J1KB","SESN1","SESN1_3J1KB"
"5946","XP_014993113","ACAT2",21.1918277747278,-1.09073618293313,0.63854647122197,-1.70815474220039,0.0876076336389174,0.182847718352686,FALSE,"3JAQF","ACAT2","ACAT2_3JAQF"
"5947","XP_014993117","IGF2R",6728.74374222685,0.216674699750373,0.104963888956472,2.0642785047744,0.0389913178558995,0.0979993012793216,FALSE,"3J7AD","IGF2R","IGF2R_3J7AD"
"5950","XP_014993148","GPR31",0.892554238255085,-0.412077491379199,0.987883312086922,-0.417131746571037,0.676582045242258,NA,FALSE,"3JFV6","GPR31","GPR31_3JFV6"
"5951","XP_014993152","IPO13",264.63522836952,0.106979827580108,0.0439015220681709,2.43681363516255,0.0148173137106441,0.0454717135061475,TRUE,"3J407","IPO13","IPO13_3J407"
"5953","XP_014993155","RPS6KA2",338.98644504532,0.0221787084011204,0.0865606846125276,0.256221499407025,0.797779808474436,0.873812934705483,FALSE,"3J5UD","RPS6KA2","RPS6KA2_3J5UD"
"5958","XP_014993249","B4GALT2",55.0033997131722,-0.00942144107569775,0.104174975876025,-0.0904386201817781,0.927938667954558,0.958467943587229,FALSE,"3JAH2","B4GALT2","B4GALT2_3JAH2"
"5959","XP_014993255","DLL1",572.886931609722,-0.393615516230607,0.152208611078305,-2.58602659496123,0.00970894389423792,0.0323202459165805,TRUE,"3J8AF","DLL1","DLL1_3J8AF"
"5960","XP_014993286","DGKQ",414.348332569786,-0.0298514167788789,0.0818588693899081,-0.364669302194872,0.715358276143044,0.81672726763336,FALSE,"3J6DG","DGKQ","DGKQ_3J6DG"
"5971","XP_014993371","NOP14",436.320332391142,-0.0215898469020814,0.0557530711343693,-0.387240495685847,0.698578173025119,0.803673612232466,FALSE,"3J52T","NOP14","NOP14_3J52T"
"5972","XP_014993395","ADRA2C",1.99844147741616,0.554850324396931,0.531372834951928,1.04418270543907,0.296400866900882,0.452511906886248,FALSE,"3J2W0","ADRA2C","ADRA2C_3J2W0"
"5973","XP_014993431","LOC106998240",80.7131789618951,0.0102864252707955,0.0714994957333477,0.143867102352134,0.885605413909896,0.930243750703752,FALSE,"3JHTV","-","-_3JHTV"
"5975","XP_014993441","TADA2B",683.88578567589,0.435421409842685,0.0517285854528774,8.41742348124589,3.84854484915385e-17,2.12528488246735e-15,TRUE,"3JCB9","TADA2B","TADA2B_3JCB9"
"5980","XP_014993553","RPS8",7428.195649782,0.106945237767277,0.0699157198382267,1.52963078996727,0.126108143670289,0.24099299824552,FALSE,"3JEWV","RPS8","RPS8_3JEWV"
"5987","XP_014993613","SEL1L3",430.544841367655,0.199349044474969,0.0650910910940175,3.06261642145512,0.00219411108088699,0.00947555050111551,TRUE,"3JDRE","SEL1L3","SEL1L3_3JDRE"
"5990","XP_014993684","PGM2",326.946265819897,0.186342070524699,0.075891277067567,2.4553819322186,0.01407349748309,0.0436304757871469,TRUE,"3JF31","PGM2","PGM2_3JF31"
"5994","XP_014993740","UCHL1",11.7135577177626,0.418288870905968,0.156157097041551,2.67864143756891,0.00739215052097824,0.0258072209061936,TRUE,"3J1WA","UCHL1","UCHL1_3J1WA"
"5995","XP_014993760","LIMCH1",8.58877250175233,0.259245690978309,0.221395467168359,1.17096205398445,0.241614030131286,0.391133596432465,FALSE,"3J54X","LIMCH1","LIMCH1_3J54X"
"5998","XP_014993822","CNGA1",35.8390263325848,-0.136363484858715,0.20279814018634,-0.672409937948236,0.501322757835996,0.64702991763132,FALSE,"3J425","CNGA1","CNGA1_3J425"
"6015","XP_014994102","UBA6",547.634127619658,0.0147639863068563,0.0672723199202257,0.219465990237352,0.826287069932291,0.892509384880473,FALSE,"3J1GA","UBA6","UBA6_3J1GA"
"6018","XP_014994148","LOC694743",162.966516536125,0.0829726594499971,0.0772189083984074,1.07451220395274,0.282593178010598,0.43755462707367,FALSE,"3J6AI","PAICS","PAICS_3J6AI"
"6020","XP_014994176","KDR",0.792695894102158,-0.2660750163518,0.725184823512844,-0.366906487456418,0.713688772152339,NA,FALSE,"3J5S2","KDR","KDR_3J5S2"
"6024","XP_014994198","RASL11B",21.2261793355991,-0.0690157845410544,0.190392947357076,-0.362491287093831,0.716984933354306,0.818102309072655,FALSE,"3JCRM","RASL11B","RASL11B_3JCRM"
"6025","XP_014994199","SGCB",66.7048731932479,-0.140434454954242,0.0793849630747746,-1.76903092871585,0.0768887132995732,0.165777577168176,FALSE,"3JA23","SGCB","SGCB_3JA23"
"6026","XP_014994204","LRRC41",338.631185105659,0.0273256318022857,0.0546138903754179,0.500342158642212,0.616834173675738,0.741726344653962,FALSE,"3J5AC","LRRC41","LRRC41_3J5AC"
"6030","XP_014994280","MMRN1",113.707701428734,0.0228194726994827,0.135125464111152,0.16887618369778,0.865894032772792,0.919292111989925,FALSE,"3JAVB","MMRN1","MMRN1_3JAVB"
"6036","XP_014994362","DNAJB14",693.497122939983,0.0821755144666674,0.0544660754705127,1.50874675211649,0.131363512992837,0.248703339871207,FALSE,"3JDRG","DNAJB14","DNAJB14_3JDRG"
"6037","XP_014994381","CISD2",200.472974948333,0.144395137886165,0.106237497116902,1.35917300204536,0.174091774246548,0.308416101171991,FALSE,"3JGEJ","CISD2","CISD2_3JGEJ"
"6043","XP_014994412","PPA2",104.358776708122,0.0633476854532455,0.0756556640329138,0.837315834352948,0.402415061076186,0.559497655024504,FALSE,"3J90Y","PPA2","PPA2_3J90Y"
"6045","XP_014994462","FOXD2",107.275325302995,-0.00720796936076573,0.0662521963401489,-0.108795930685209,0.91336435150327,0.948966570424329,FALSE,"3J2NZ","FOXD2","FOXD2_3J2NZ"
"6048","XP_014994513","RRH",6.71894763906878,-0.429986462182099,0.237521852310052,-1.81030274899006,0.070248850992927,0.154698313275529,FALSE,"3J308","RRH","RRH_3J308"
"6054","XP_014994641","ANXA5",2310.77758720575,-0.474489257840315,0.12399016238628,-3.82682987672914,0.000129804159018416,0.000857543611282093,TRUE,"3JA4S","ANXA5","ANXA5_3JA4S"
"6060","XP_014994817","LOC703455",17871.1815090511,0.101852522764721,0.0764475410704403,1.33231914772604,0.182755337738767,0.319169778533881,FALSE,"3J2XT","RPS3A","RPS3A_3J2XT"
"6062","XP_014994834","TMEM154",2395.30458838246,-0.120146045793554,0.111068450226956,-1.08172974006614,0.279372634231756,0.434016041274632,FALSE,"3JGMS","TMEM154","TMEM154_3JGMS"
"6063","XP_014994853","SFRP2",3.05090821518012,-1.24814449457238,0.427061902704446,-2.9226313250334,0.00347087218687082,0.0138712514916751,TRUE,"3J6Z3","SFRP2","SFRP2_3J6Z3"
"6064","XP_014994854","DCHS2",47.3873893741066,0.0326838096357295,0.137612874772113,0.237505463713726,0.812264681022914,0.883567070821279,FALSE,"3JFB2","DCHS2","DCHS2_3JFB2"
"6065","XP_014994857","PLRG1",384.908319719543,-0.140824088399431,0.0501940128532734,-2.80559533685994,0.00502237215505327,0.01880508155483,TRUE,"3J427","PLRG1","PLRG1_3J427"
"6067","XP_014994896","CTSO",76.6939326899632,0.362454824457724,0.123735595399607,2.92926884367565,0.0033976041794041,0.0136188723640101,TRUE,"3JAVP","CTSO","CTSO_3JAVP"
"6068","XP_014994903","ETFDH",216.767741349835,-0.133603427247652,0.120848803113723,-1.10554199797847,0.26892480677495,0.421991516467184,FALSE,"3J1P9","ETFDH","ETFDH_3J1P9"
"6071","XP_014995010","AJAP1",19.2684499271257,-0.157104356452304,0.140931075782299,-1.11476021580214,0.264953189227008,0.417615400789086,FALSE,"3JFFA","AJAP1","AJAP1_3JFFA"
"6074","XP_014995068","CASP3",748.768043337515,0.460228208538941,0.0909429945029443,5.06062298755778,4.17888799690748e-07,5.53509906453852e-06,TRUE,"3JDYY","CASP3","CASP3_3JDYY"
"6077","XP_014995100","UFSP2",43.9642461303602,0.138413966452387,0.105663065208907,1.30995600192677,0.190210720282574,0.32864567049545,FALSE,"3J9FF","UFSP2","UFSP2_3J9FF"
"6083","XP_014995220","ATPSCKMT",60.8094681481346,0.351738110327727,0.111389264990756,3.15773795937084,0.00158998410072463,0.00726112968136268,TRUE,"3J86W","FAM173B","FAM173B_3J86W"
"6090","XP_014995271","CDH6",6.17195599105115,0.0443582202152737,0.205949633615236,0.215383826795951,0.829468078459864,0.894741218612826,FALSE,"3JFM8","CDH6","CDH6_3JFM8"
"6091","XP_014995273","PDZD2",36.3418428301405,0.352648658362409,0.17104987063831,2.06167158762777,0.0392390133588233,0.0984609845868552,FALSE,"3J1G3","PDZD2","PDZD2_3J1G3"
"6092","XP_014995278","GOLPH3",1140.46700269672,0.185650992986374,0.0733471536153848,2.53112743760834,0.0113696531395298,0.0368120377173188,TRUE,"3J259","GOLPH3","GOLPH3_3J259"
"6094","XP_014995304","LOC715580",42.8854044378991,-0.028661284187044,0.114791885673699,-0.249680402223856,0.802834515044515,0.877009808131662,FALSE,"3JDVV","COA7","COA7_3JDVV"
"6095","XP_014995323","DNAJC21",275.075200394836,-0.0446798999502534,0.0643409649944822,-0.694423839525645,0.487416447642373,0.634960052632671,FALSE,"3JBG4","DNAJC21","DNAJC21_3JBG4"
"6096","XP_014995334","ZYG11A",75.5134213924678,-0.144353825267302,0.0823883549413433,-1.75211442648752,0.0797541340955513,0.170268119153042,FALSE,"3J5DZ","ZYG11A","ZYG11A_3J5DZ"
"6097","XP_014995352","SKP2",123.654656690996,0.269731210447883,0.073953259401085,3.64732011316767,0.000264989707101662,0.0015848606836569,TRUE,"3JBXU","SKP2","SKP2_3JBXU"
"6099","XP_014995375","NUP155",361.498457856137,0.00492989948105336,0.0384056626796576,0.128363869728632,0.897861022350592,0.938154125672652,FALSE,"3JE1S","NUP155","NUP155_3JE1S"
"6103","XP_014995504","PLK2",266.05990004006,-0.471302971772143,0.162563194094849,-2.89919852028226,0.00374117936515559,0.0147652153174557,TRUE,"3J8SH","PLK2","PLK2_3J8SH"
"6112","XP_014995748","MCCC2",158.815153864546,-0.133446912591562,0.0699748070229198,-1.90707081975735,0.0565114173332726,0.130855434373368,FALSE,"3J3F4","MCCC2","MCCC2_3J3F4"
"6115","XP_014995756","FOXD1",43.6254716113393,0.433758578164023,0.123708055546693,3.50630826947484,0.000454368652233541,0.00250338645770115,TRUE,"3JFA1","FOXD1","FOXD1_3JFA1"
"6118","XP_014995783","IQGAP2",1705.97207156518,0.0157434232876837,0.0693541264351767,0.227000527537444,0.820423331960673,0.888582212745135,FALSE,"3JAGW","IQGAP2","IQGAP2_3JAGW"
"6123","XP_014995819","THBS4",14.6065435044967,-0.204694136820121,0.194010591649919,-1.05506681402983,0.291394768350664,0.447251816324918,FALSE,"3J3XM","THBS4","THBS4_3J3XM"
"6124","XP_014995821","SERINC5",582.313387472435,-0.135905827831002,0.0598875578226474,-2.26934997472224,0.0232470517337261,0.0653362768273997,FALSE,"3J4CR","SERINC5","SERINC5_3J4CR"
"6126","XP_014995827","DHCR24",89.6081422662678,0.509234277515865,0.162104839688742,3.14138848965674,0.0016814882647209,0.00759129084704297,TRUE,"3JDVY","DHCR24","DHCR24_3JDVY"
"6135","XP_014996034","MAN2A1",487.447737720497,0.0757840432461857,0.068215615219846,1.11094861494613,0.266590468017885,0.419493777197972,FALSE,"3JBQB","MAN2A1","MAN2A1_3JBQB"
"6137","XP_014996079","REEP5",1669.30531053179,0.56456471251694,0.093387161972182,6.0454210256985,1.49020332755512e-09,3.22882384965338e-08,TRUE,"3JETW","REEP5","REEP5_3JETW"
"6141","XP_014996123","LOX",10.5602513661009,0.0203100889298878,0.203768301326442,0.0996724652346713,0.920604361218776,0.95423380693958,FALSE,"3J900","LOX","LOX_3J900"
"6143","XP_014996175","FBN2",3.71261270211681,1.10246267622727,0.342831551580213,3.21575616697382,0.00130101322302403,0.00610588838184106,TRUE,"3J6W7","FBN2","FBN2_3J6W7"
"6144","XP_014996178","LYRM7",44.1098298538771,0.109240082556746,0.122799149316696,0.889583382007137,0.373689632579326,0.532053212739691,FALSE,"3JPPI","LYRM7","LYRM7_3JPPI"
"6146","XP_014996249","CCNI2",7.16291014326361,-0.187208301442711,0.176473514165868,-1.06082945266649,0.288767414623136,0.444716190962586,FALSE,"3JDTS","CCNI2","CCNI2_3JDTS"
"6150","XP_014996449","TGFBI",357.79603115662,1.93097815387357,0.169880430487301,11.366689784895,6.12672576839371e-30,9.70230094660995e-28,TRUE,"3J7UR","TGFBI","TGFBI_3J7UR"
"6153","XP_014996469","KDM3B",1940.50198559598,0.0989608323498624,0.0475634999393221,2.08060450715589,0.037470121019721,0.094940901892448,FALSE,"3J464","KDM3B","KDM3B_3J464"
"6154","XP_014996472","HSPA9",1370.12840546509,0.0457537104366365,0.103546648408375,0.441865682182096,0.658586405381231,0.774445831979011,FALSE,"3JAJ8","HSPA9","HSPA9_3JAJ8"
"6158","XP_014996527","HARS",429.373554781641,-0.00931859938256093,0.0615839377461722,-0.151315419630505,0.879726906227463,0.926895865144605,FALSE,"3JEBW","HARS","HARS_3JEBW"
"6162","XP_014996582","PCDH12",42.8138381473177,-1.41715640959813,0.195157095185639,-7.26161868852418,3.82485172364467e-13,1.38679851131541e-11,TRUE,"3JCV5","PCDH12","PCDH12_3JCV5"
"6165","XP_014996706","IL17B",13.5298828684016,0.0055678371317724,0.273454773490643,0.0203610895531247,0.983755323448861,0.990218568086115,FALSE,"3JDPF","IL17B","IL17B_3JDPF"
"6166","XP_014996708","PPARGC1B",55.2367421785305,0.336996003544155,0.0884843582486805,3.80853757900403,0.000139791103952388,0.000914544655474659,TRUE,"3J8GC","PPARGC1B","PPARGC1B_3J8GC"
"6175","XP_014996806","NIPAL4",8.33305365536668,-0.114100762741497,0.276888844575462,-0.412081472319482,0.680279708233375,0.789863824261265,FALSE,"3JF5Y","NIPAL4","NIPAL4_3JF5Y"
"6179","XP_014996862","PANK3",653.41678598152,0.0162487188357523,0.0445689225322467,0.364575087584761,0.71542861393537,0.816758731115566,FALSE,"3JC0J","PANK3","PANK3_3JC0J"
"6183","XP_014996942","GPR153",288.363986996636,0.269045836426836,0.077435898352645,3.47443294583598,0.00051193429679226,0.00277084483346352,TRUE,"3J33X","GPR153","GPR153_3J33X"
"6185","XP_014996966","CDHR2",131.746377391515,0.0955956171058121,0.124170299342265,0.769875063619769,0.441374007200164,0.595849824108029,FALSE,"3JCDQ","CDHR2","CDHR2_3JCDQ"
"6189","XP_014996995","LMAN2",1244.81923710056,0.0895081556417052,0.0405462482134985,2.20755703882626,0.0272751667263583,0.0741581007772753,FALSE,"3J5QY","LMAN2","LMAN2_3J5QY"
"6196","XP_014997103","ACOT7",137.200587213568,0.249994051040283,0.103709108048913,2.41053129993535,0.0159293044409578,0.0482192744154618,TRUE,"3JCUZ","ACOT7","ACOT7_3JCUZ"
"6204","XP_014997275","LEPROT",566.60805562433,0.250131330556714,0.0789353337291205,3.16881323913927,0.00153062714725978,0.00701833444124628,TRUE,"3JGNH","LEPROT","LEPROT_3JGNH"
"6209","XP_014997333","FAM98B",106.858059739702,0.135769625768877,0.0737884716093319,1.83998425238702,0.0657705493159728,0.147383240101769,FALSE,"3JDAT","FAM98B","FAM98B_3JDAT"
"6210","XP_014997402","THBS1",6451.47795022561,-0.601875757556358,0.14720694684706,-4.08863691862092,4.33915402982838e-05,0.000334355493167849,TRUE,"3J4MU","THBS1","THBS1_3J4MU"
"6212","XP_014997415","ANKRD63",12.3484335027975,1.09566421557052,0.24957515137814,4.39011740359697,1.13289478478981e-05,0.000102575395209866,TRUE,"3J9CS","ANKRD63","ANKRD63_3J9CS"
"6213","XP_014997418","DISP2",1.76291671674038,-0.416971065554218,0.441776817000722,-0.943850038091829,0.345246286253533,0.50260708848468,FALSE,"3J6IW","DISP2","DISP2_3J6IW"
"6215","XP_014997434","ZFYVE19",190.603678185958,-0.0108527762176853,0.063700697114084,-0.170371388530468,0.864718071812653,0.918496405239155,FALSE,"3J30S","ZFYVE19","ZFYVE19_3J30S"
"6218","XP_014997468","NDUFAF1",130.902910806539,0.0998949037804235,0.0604936181992611,1.65132962375267,0.0986712864939812,0.199970217109332,FALSE,"3J439","NDUFAF1","NDUFAF1_3J439"
"6222","XP_014997499","JMJD7",849.996903452549,-0.0654307150125139,0.0753567635859217,-0.868279261196108,0.385241472567488,0.543491785319402,FALSE,"3JDR2","JMJD7","JMJD7_3JDR2"
"6228","XP_014997539","EPB42",443.015939367678,-0.292110336558274,0.147324255890498,-1.98277150488642,0.047392958295751,0.114159729651671,FALSE,"3JESM","EPB42","EPB42_3JESM"
"6236","XP_014997668","FBN1",5.58003317400641,-0.254426156330098,0.217791837411201,-1.16820795193407,0.242722893700124,0.39247766515451,FALSE,"3JFQ0","FBN1","FBN1_3JFQ0"
"6238","XP_014997746","GNB5",18.2485085308036,0.440302344607224,0.131878419271822,3.3386989853108,0.000841717210099622,0.00424346056973679,TRUE,"3J3WZ","GNB5","GNB5_3J3WZ"
"6240","XP_014997820","POLR2M",280.009344210042,0.361880361354824,0.0808156458097607,4.47785026932392,7.53984527658343e-06,7.22677559954505e-05,TRUE,"3JEV3","POLR2M","POLR2M_3JEV3"
"6248","XP_014997961","PDCD7",721.829871530728,-0.100221911774339,0.0526433530723484,-1.90379042984977,0.0569374834179041,0.131601478897982,FALSE,"3JBIW","PDCD7","PDCD7_3JBIW"
"6253","XP_014998000","INTS14",51.4404826505877,0.158345782475871,0.11044179498495,1.43374872255063,0.151643982768746,0.277717385790007,FALSE,"3J53C","VWA9","VWA9_3J53C"
"6256","XP_014998019","SMAD6",4.81544520666227,-0.204174076379533,0.220353945098363,-0.926573274140348,0.354148136443061,0.511759463612064,FALSE,"3J30C","SMAD6","SMAD6_3J30C"
"6258","XP_014998040","ITGA11",3.31647456111998,-0.285861422948899,0.30445624740744,-0.938924477270927,0.347769520950404,0.505051393979018,FALSE,"3J8PM","ITGA11","ITGA11_3J8PM"
"6264","XP_014998161","LOXL1",4.41934225751566,-0.129652443526086,0.283229835339498,-0.457764074786385,0.647121948489007,0.765688682815501,FALSE,"3J9R4","LOXL1","LOXL1_3J9R4"
"6267","XP_014998199","MSH4",0.712703491616127,0.147748017269337,1.29604473784116,0.113999164500636,0.909238455758919,NA,FALSE,"3JF2H","MSH4","MSH4_3JF2H"
"6271","XP_014998219","MPI",131.562485671104,0.0618119012082975,0.0538383618534141,1.14810144811971,0.25092668644746,0.401680395868809,FALSE,"3JBWK","MPI","MPI_3JBWK"
"6276","XP_014998348","ABHD17C",195.385390664281,0.201187037640785,0.113137433962118,1.77825349749534,0.0753622301260462,0.163303788130059,FALSE,"3JBXB","ABHD17C","ABHD17C_3JBXB"
"6279","XP_014998408","WDR73",317.258675525783,-0.107436085152916,0.0526032462981981,-2.04238507532179,0.0411133490155036,0.102258713217104,FALSE,"3J6HJ","WDR73","WDR73_3J6HJ"
"6286","XP_014998495","USP33",428.913739730796,0.158038624685338,0.0597138845045649,2.64659762124932,0.00813060338833448,0.027901339256622,TRUE,"3J7GX","USP33","USP33_3J7GX"
"6287","XP_014998500","SEMA4B",1122.36136688723,0.174949068512059,0.0664231532457299,2.63385671958153,0.00844211044048097,0.0287549790537148,TRUE,"3J9SC","SEMA4B","SEMA4B_3J9SC"
"6288","XP_014998509","IQGAP1",5427.32149378968,0.243522118914744,0.0546963129828811,4.45225839977481,8.49718230824558e-06,7.99841850405092e-05,TRUE,"3JCBW","IQGAP1","IQGAP1_3JCBW"
"6292","XP_014998618","NOC2L",432.967389351361,0.060125415322739,0.0661038117799583,0.909560488325246,0.36305434408076,0.521191014512891,FALSE,"3JC3G","NOC2L","NOC2L_3JC3G"
"6295","XP_014998690","IFI44L",60.4666089758169,-0.742483180845676,0.202344825432918,-3.66939544540923,0.000243124747605469,0.0014700105809037,TRUE,"3JB7P","IFI44L","IFI44L_3JB7P"
"6297","XP_014998702","METTL17",286.956824537588,-0.0300733820649293,0.0678875571743886,-0.442988130912963,0.657774319771076,0.773828891948963,FALSE,"3J2CE","METTL17","METTL17_3J2CE"
"6298","XP_014998739","SUPT16H",1290.3068660258,0.118486213307273,0.0401872703640983,2.94835185952625,0.00319473215262561,0.0129429921691305,TRUE,"3JBMA","SUPT16H","SUPT16H_3JBMA"
"6299","XP_014998741","METTL3",704.976569547746,-0.170209390023138,0.0567997540810433,-2.99665716475248,0.00272957495542635,0.0113605425356264,TRUE,"3J895","METTL3","METTL3_3J895"
"6305","XP_014998916","IPO4",265.960930586197,-0.240327535015086,0.080274005133971,-2.99384009324062,0.00275490287333125,0.0114386626533517,TRUE,"3JF0B","IPO4","IPO4_3JF0B"
"6312","XP_014998951","NYNRIN",2.66979808700275,0.412788922232941,0.316817036426146,1.30292526844328,0.192600276278734,0.331736416363971,FALSE,"3JFNS","NYNRIN","NYNRIN_3JFNS"
"6314","XP_014999107","PRPF39",582.742084135686,0.0261398175388317,0.052287969482561,0.49992030284423,0.617131195780402,0.741942311238278,FALSE,"3J6PA","PRPF39","PRPF39_3J6PA"
"6315","XP_014999113","FKBP3",437.516979774067,-0.0719935470591589,0.0707438424913049,-1.01766520624049,0.30883708771019,0.465590393253141,FALSE,"3J3YX","FKBP3","FKBP3_3J3YX"
"6317","XP_014999134","MGAT2",742.331490705762,0.0771817826182024,0.0640359773333308,1.20528780589141,0.228092215415905,0.375423923837397,FALSE,"3J6QK","MGAT2","MGAT2_3J6QK"
"6325","XP_014999219","DLGAP5",23.116563828706,0.317538618175059,0.108140686213574,2.93634735725583,0.00332102217971949,0.0133716310870478,TRUE,"3JB20","DLGAP5","DLGAP5_3JB20"
"6334","XP_014999319","PRKCH",1775.03119709694,0.284218195409314,0.0891568767008274,3.18784378644207,0.00143337951457547,0.0066460052971823,TRUE,"3J6VY","PRKCH","PRKCH_3J6VY"
